trade_id,quantity,underlying,expiry,payment_time,strike,call_put,type,payment_currency
3845,10,ATNY,3.94907,3.95454,138,CALL,REGULAR,USD
3846,-10,SHLM,4.72453,4.73,96,PUT,REGULAR,USD
3847,10,ASV,4.11213,4.1176,148,CALL,REGULAR,USD
3848,10,AEPI,2.83028,2.83575,67,PUT,ODD,EUR
3849,-10,VNET,1.60674,1.61221,60,CALL,REGULAR,USD
3850,10,ACIW,2.87469,2.88016,134,PUT,REGULAR,USD
3851,10,FCCY,3.16868,3.17415,97,CALL,REGULAR,USD
3852,-10,ARRS,1.74839,1.75386,146,PUT,REGULAR,USD
3853,10,AGNC,0.06353,0.069,85,CALL,REGULAR,USD
3854,10,VNET,2.85088,2.85635,122,PUT,REGULAR,USD
3855,-10,AMCX,4.80774,4.81321,65,CALL,REGULAR,USD
3856,10,UHAL,2.85139,2.85686,28,PUT,ODD,EUR
3857,10,ARIS,2.23118,2.23665,99,CALL,REGULAR,USD
3858,-10,AEPI,0.52996,0.53543,143,PUT,REGULAR,USD
3859,10,ARIS,0.2821,0.28757,23,CALL,REGULAR,USD
3860,10,SSRX,0.76962,0.77509,137,PUT,REGULAR,USD
3861,-10,FCCY,4.9999,5.00537,68,CALL,REGULAR,USD
3862,10,AEPI,4.37424,4.37971,27,PUT,REGULAR,USD
3863,10,ATNY,4.63246,4.63793,127,CALL,REGULAR,USD
3864,-10,ALJJ,3.16622,3.17169,33,PUT,ODD,EUR
3865,10,ASML,2.7288,2.73427,147,CALL,REGULAR,USD
3866,10,FCTY,3.02458,3.03005,47,PUT,REGULAR,USD
3867,-10,EGHT,0.27766,0.28313,108,CALL,REGULAR,USD
3868,10,AGNCB,2.9188,2.92427,137,PUT,REGULAR,USD
3869,10,ANIP,0.62733,0.6328,84,CALL,REGULAR,USD
3870,-10,AGNC,2.05854,2.06401,27,PUT,REGULAR,USD
3871,10,AMCX,1.62021,1.62568,81,CALL,REGULAR,USD
3872,10,SSRX,1.92049,1.92596,50,PUT,ODD,EUR
3873,-10,EGHT,4.45276,4.45823,92,CALL,REGULAR,USD
3874,10,ASV,4.87492,4.88039,86,PUT,REGULAR,USD
3875,10,SHLM,1.3797,1.38517,41,CALL,REGULAR,USD
3876,-10,TURN,1.22463,1.2301,37,PUT,REGULAR,USD
3877,10,ACMR,3.6906,3.69607,25,CALL,REGULAR,USD
3878,10,ANAD,1.19011,1.19558,93,PUT,REGULAR,USD
3879,-10,ACIW,3.59934,3.60481,110,CALL,REGULAR,USD
3880,10,SRCE,4.99005,4.99552,38,PUT,ODD,EUR
3881,10,EMDR,2.13182,2.13729,122,CALL,REGULAR,USD
3882,-10,UHAL,1.03348,1.03895,136,PUT,REGULAR,USD
3883,10,ATNY,3.55361,3.55908,96,CALL,REGULAR,USD
3884,10,JOBS,4.07886,4.08433,93,PUT,REGULAR,USD
3885,-10,FLWS,2.02202,2.02749,44,CALL,REGULAR,USD
3886,10,FCTY,2.98972,2.99519,146,PUT,REGULAR,USD
3887,10,AMRK,4.1747,4.18017,87,CALL,REGULAR,USD
3888,-10,PIH,2.22759,2.23306,90,PUT,ODD,EUR
3889,10,ASDR,0.82461,0.83008,48,CALL,REGULAR,USD
3890,10,PIH,3.63116,3.63663,141,PUT,REGULAR,USD
3891,-10,ALJJ,4.12591,4.13138,85,CALL,REGULAR,USD
3892,10,AMRK,4.23175,4.23722,96,PUT,REGULAR,USD
3893,10,AGNC,0.19917,0.20464,99,CALL,REGULAR,USD
3894,-10,ARIS,0.70886,0.71433,138,PUT,REGULAR,USD
3895,10,ATNY,3.04068,3.04615,57,CALL,REGULAR,USD
3896,10,ARIS,0.95592,0.96139,83,PUT,ODD,EUR
3897,-10,ANSS,2.90642,2.91189,20,CALL,REGULAR,USD
3898,10,AEPI,1.34194,1.34741,33,PUT,REGULAR,USD
3899,10,EMDR,2.11954,2.12501,126,CALL,REGULAR,USD
3900,-10,FCCY,1.99821,2.00368,138,PUT,REGULAR,USD
3901,10,ACMR,4.14878,4.15425,50,CALL,REGULAR,USD
3902,10,FCTY,4.4973,4.50277,22,PUT,REGULAR,USD
3903,-10,ACNB,0.87,0.87547,114,CALL,REGULAR,USD
3904,10,JOBS,0.01384,0.01931,41,PUT,ODD,EUR
3905,10,AMAG,2.66373,2.6692,139,CALL,REGULAR,USD
3906,-10,ANSS,3.70988,3.71535,36,PUT,REGULAR,USD
3907,10,ASDR,0.25074,0.25621,44,CALL,REGULAR,USD
3908,10,AEZS,2.29432,2.29979,73,PUT,REGULAR,USD
3909,-10,AGNC,2.99109,2.99656,95,CALL,REGULAR,USD
3910,10,ARMH,2.8721,2.87757,146,PUT,REGULAR,USD
3911,10,ACMR,2.95823,2.9637,48,CALL,REGULAR,USD
3912,-10,AAON,0.52153,0.527,116,PUT,ODD,EUR
3913,10,ADTN,1.6759,1.68137,106,CALL,REGULAR,USD
3914,10,ACIW,3.94275,3.94822,66,PUT,REGULAR,USD
3915,-10,ANIP,2.83411,2.83958,48,CALL,REGULAR,USD
3916,10,AMCX,4.64706,4.65253,62,PUT,REGULAR,USD
3917,10,ARRS,1.40558,1.41105,148,CALL,REGULAR,USD
3918,-10,SHLM,0.22977,0.23524,125,PUT,REGULAR,USD
3919,10,ACAD,1.82764,1.83311,47,CALL,REGULAR,USD
3920,10,ACAD,0.89463,0.9001,104,PUT,ODD,EUR
3921,-10,AGNCP,0.34813,0.3536,28,CALL,REGULAR,USD
3922,10,SRCE,1.39608,1.40155,123,PUT,REGULAR,USD
3923,10,ADMA,2.56272,2.56819,79,CALL,REGULAR,USD
3924,-10,AMCX,3.78831,3.79378,94,PUT,REGULAR,USD
3925,10,ACIW,4.03066,4.03613,53,CALL,REGULAR,USD
3926,10,SHLM,0.20062,0.20609,82,PUT,REGULAR,USD
3927,-10,AMRK,2.82818,2.83365,27,CALL,REGULAR,USD
3928,10,ANAD,0.83922,0.84469,97,PUT,ODD,EUR
3929,10,JOBS,3.53334,3.53881,31,CALL,REGULAR,USD
3930,-10,CAFD,2.57151,2.57698,63,PUT,REGULAR,USD
3931,10,AMAG,3.24334,3.24881,69,CALL,REGULAR,USD
3932,10,ATNY,2.09663,2.1021,97,PUT,REGULAR,USD
3933,-10,ASDR,1.78618,1.79165,93,CALL,REGULAR,USD
3934,10,SRCE,4.27747,4.28294,38,PUT,REGULAR,USD
3935,10,ACAD,3.08995,3.09542,143,CALL,REGULAR,USD
3936,-10,RUDR,2.23164,2.23711,129,PUT,ODD,EUR
3937,10,ACNB,1.08967,1.09514,144,CALL,REGULAR,USD
3938,10,ANAD,1.43719,1.44266,98,PUT,REGULAR,USD
3939,-10,PIH,4.20842,4.21389,31,CALL,REGULAR,USD
3940,10,ASML,2.12523,2.1307,57,PUT,REGULAR,USD
3941,10,FUBC,3.47301,3.47848,67,CALL,REGULAR,USD
3942,-10,ATNY,0.73487,0.74034,82,PUT,REGULAR,USD
3943,10,AGNC,1.00793,1.0134,137,CALL,REGULAR,USD
3944,10,FUBC,1.07019,1.07566,147,PUT,ODD,EUR
3945,-10,ASBB,1.33493,1.3404,20,CALL,REGULAR,USD
3946,10,AEY,1.03309,1.03856,30,PUT,REGULAR,USD
3947,10,ANIP,0.76161,0.76708,99,CALL,REGULAR,USD
3948,-10,FCCY,0.09997,0.10544,25,PUT,REGULAR,USD
3949,10,ARIS,4.23784,4.24331,72,CALL,REGULAR,USD
3950,10,AEPI,4.85849,4.86396,55,PUT,REGULAR,USD
3951,-10,AMCX,0.69499,0.70046,102,CALL,REGULAR,USD
3952,10,AMCX,2.64813,2.6536,32,PUT,ODD,EUR
3953,10,CAFD,0.72675,0.73222,141,CALL,REGULAR,USD
3954,-10,FCCY,1.78558,1.79105,73,PUT,REGULAR,USD
3955,10,ACIW,4.93831,4.94378,33,CALL,REGULAR,USD
3956,10,ANAD,3.63507,3.64054,137,PUT,REGULAR,USD
3957,-10,ANSS,3.99575,4.00122,96,CALL,REGULAR,USD
3958,10,ADMA,1.02648,1.03195,147,PUT,REGULAR,USD
3959,10,ASDR,0.77182,0.77729,73,CALL,REGULAR,USD
3960,-10,EGHT,3.00038,3.00585,83,PUT,ODD,EUR
3961,10,ASV,3.51068,3.51615,33,CALL,REGULAR,USD
3962,10,ASBB,3.56637,3.57184,78,PUT,REGULAR,USD
3963,-10,ADMA,3.03101,3.03648,81,CALL,REGULAR,USD
3964,10,AGNC,3.37108,3.37655,129,PUT,REGULAR,USD
3965,10,AGNCP,0.23774,0.24321,23,CALL,REGULAR,USD
3966,-10,ACNB,1.62351,1.62898,80,PUT,REGULAR,USD
3967,10,FCCY,0.65426,0.65973,147,CALL,REGULAR,USD
3968,10,ADTN,2.485,2.49047,107,PUT,ODD,EUR
3969,-10,ASV,0.3158,0.32127,81,CALL,REGULAR,USD
3970,10,ALJJ,4.15665,4.16212,24,PUT,REGULAR,USD
3971,10,AGNCP,4.9962,5.00167,115,CALL,REGULAR,USD
3972,-10,JOBS,2.29475,2.30022,57,PUT,REGULAR,USD
3973,10,ARRS,1.88848,1.89395,26,CALL,REGULAR,USD
3974,10,SSRX,4.64823,4.6537,33,PUT,REGULAR,USD
3975,-10,AMAG,2.164,2.16947,56,CALL,REGULAR,USD
3976,10,ATNY,1.20241,1.20788,66,PUT,ODD,EUR
3977,10,AGNC,2.42257,2.42804,63,CALL,REGULAR,USD
3978,-10,ADTN,4.64813,4.6536,46,PUT,REGULAR,USD
3979,10,TWOU,2.46887,2.47434,22,CALL,REGULAR,USD
3980,10,ALJJ,4.67786,4.68333,150,PUT,REGULAR,USD
3981,-10,ASV,4.53749,4.54296,146,CALL,REGULAR,USD
3982,10,AEPI,2.71483,2.7203,37,PUT,REGULAR,USD
3983,10,AMRK,1.56706,1.57253,42,CALL,REGULAR,USD
3984,-10,ADTN,1.26705,1.27252,146,PUT,ODD,EUR
3985,10,FCTY,2.35269,2.35816,27,CALL,REGULAR,USD
3986,10,RUDR,2.80622,2.81169,139,PUT,REGULAR,USD
3987,-10,FCTY,4.31191,4.31738,91,CALL,REGULAR,USD
3988,10,ADMA,3.35416,3.35963,47,PUT,REGULAR,USD
3989,10,ACNB,3.45695,3.46242,145,CALL,REGULAR,USD
3990,-10,ARIS,3.99509,4.00056,106,PUT,REGULAR,USD
3991,10,ALJJ,2.11292,2.11839,47,CALL,REGULAR,USD
3992,10,VNET,2.80423,2.8097,27,PUT,ODD,EUR
3993,-10,EGHT,2.63905,2.64452,51,CALL,REGULAR,USD
3994,10,ACIU,3.88677,3.89224,78,PUT,REGULAR,USD
3995,10,ACIU,4.13243,4.1379,135,CALL,REGULAR,USD
3996,-10,ANIP,3.01679,3.02226,110,PUT,REGULAR,USD
3997,10,AGNCB,3.42787,3.43334,133,CALL,REGULAR,USD
3998,10,ATNY,4.72556,4.73103,49,PUT,REGULAR,USD
3999,-10,ACIW,0.84015,0.84562,150,CALL,REGULAR,USD
4000,10,AMRK,1.94756,1.95303,68,PUT,ODD,EUR
4001,10,ARMH,0.12692,0.13239,112,CALL,REGULAR,USD
4002,-10,FUBC,1.04563,1.0511,35,PUT,REGULAR,USD
4003,10,ADTN,0.73127,0.73674,130,CALL,REGULAR,USD
4004,10,AMCX,2.95659,2.96206,119,PUT,REGULAR,USD
4005,-10,ACMR,0.11301,0.11848,60,CALL,REGULAR,USD
4006,10,ADMA,2.01102,2.01649,97,PUT,REGULAR,USD
4007,10,SRCE,4.1508,4.15627,33,CALL,REGULAR,USD
4008,-10,AGNC,0.69232,0.69779,148,PUT,ODD,EUR
4009,10,FUBC,3.49659,3.50206,119,CALL,REGULAR,USD
4010,10,EGHT,3.5736,3.57907,107,PUT,REGULAR,USD
4011,-10,FUBC,1.41133,1.4168,61,CALL,REGULAR,USD
4012,10,AMAG,1.22806,1.23353,22,PUT,REGULAR,USD
4013,10,ALJJ,0.47482,0.48029,49,CALL,REGULAR,USD
4014,-10,ANAD,3.40354,3.40901,52,PUT,REGULAR,USD
4015,10,TURN,0.07978,0.08525,49,CALL,REGULAR,USD
4016,10,AGNC,3.47296,3.47843,26,PUT,ODD,EUR
4017,-10,SHLM,0.93003,0.9355,104,CALL,REGULAR,USD
4018,10,ASBB,2.09522,2.10069,62,PUT,REGULAR,USD
4019,10,ARIS,2.24763,2.2531,127,CALL,REGULAR,USD
4020,-10,JOBS,0.98334,0.98881,132,PUT,REGULAR,USD
4021,10,JOBS,2.82668,2.83215,60,CALL,REGULAR,USD
4022,10,ATNY,2.48509,2.49056,60,PUT,REGULAR,USD
4023,-10,FUBC,0.99168,0.99715,61,CALL,REGULAR,USD
4024,10,ACMR,3.78475,3.79022,144,PUT,ODD,EUR
4025,10,AEZS,3.45669,3.46216,98,CALL,REGULAR,USD
4026,-10,EMDR,2.83592,2.84139,134,PUT,REGULAR,USD
4027,10,CAFD,4.60588,4.61135,50,CALL,REGULAR,USD
4028,10,TURN,3.00031,3.00578,58,PUT,REGULAR,USD
4029,-10,PIH,1.20818,1.21365,57,CALL,REGULAR,USD
4030,10,ARCW,1.82232,1.82779,66,PUT,REGULAR,USD
4031,10,SHLM,2.03061,2.03608,132,CALL,REGULAR,USD
4032,-10,ASBB,4.48845,4.49392,110,PUT,ODD,EUR
4033,10,ADTN,1.21261,1.21808,122,CALL,REGULAR,USD
4034,10,EMDR,0.26757,0.27304,45,PUT,REGULAR,USD
4035,-10,AEZS,1.46288,1.46835,33,CALL,REGULAR,USD
4036,10,ASV,4.29863,4.3041,50,PUT,REGULAR,USD
4037,10,CAFD,3.0075,3.01297,103,CALL,REGULAR,USD
4038,-10,ACAD,1.74728,1.75275,95,PUT,REGULAR,USD
4039,10,TURN,2.75109,2.75656,118,CALL,REGULAR,USD
4040,10,AMCX,1.52397,1.52944,97,PUT,ODD,EUR
4041,-10,SHLM,1.19511,1.20058,74,CALL,REGULAR,USD
4042,10,ANIP,2.65845,2.66392,127,PUT,REGULAR,USD
4043,10,AEY,1.03855,1.04402,105,CALL,REGULAR,USD
4044,-10,ACIU,3.89635,3.90182,58,PUT,REGULAR,USD
4045,10,ANIP,4.26692,4.27239,47,CALL,REGULAR,USD
4046,10,ABMD,4.03308,4.03855,80,PUT,REGULAR,USD
4047,-10,UHAL,3.23219,3.23766,96,CALL,REGULAR,USD
4048,10,ACNB,4.78701,4.79248,54,PUT,ODD,EUR
4049,10,ACAD,1.11317,1.11864,91,CALL,REGULAR,USD
4050,-10,FLWS,4.16445,4.16992,51,PUT,REGULAR,USD
4051,10,SRCE,2.68927,2.69474,106,CALL,REGULAR,USD
4052,10,AGNCB,1.54942,1.55489,108,PUT,REGULAR,USD
4053,-10,PIH,3.32011,3.32558,63,CALL,REGULAR,USD
4054,10,ABMD,2.56133,2.5668,145,PUT,REGULAR,USD
4055,10,SSRX,1.34071,1.34618,106,CALL,REGULAR,USD
4056,-10,ANSS,1.94728,1.95275,50,PUT,ODD,EUR
4057,10,UHAL,1.15021,1.15568,73,CALL,REGULAR,USD
4058,10,FCCY,2.66782,2.67329,130,PUT,REGULAR,USD
4059,-10,EMDR,1.8442,1.84967,87,CALL,REGULAR,USD
4060,10,VNET,1.40539,1.41086,148,PUT,REGULAR,USD
4061,10,ARIS,4.39928,4.40475,45,CALL,REGULAR,USD
4062,-10,SHLM,2.29002,2.29549,47,PUT,REGULAR,USD
4063,10,JOBS,3.96376,3.96923,29,CALL,REGULAR,USD
4064,10,ARIS,2.54802,2.55349,100,PUT,ODD,EUR
4065,-10,ACIU,2.33014,2.33561,54,CALL,REGULAR,USD
4066,10,AGNC,4.27241,4.27788,31,PUT,REGULAR,USD
4067,10,PIH,0.14074,0.14621,61,CALL,REGULAR,USD
4068,-10,AGNC,4.6188,4.62427,21,PUT,REGULAR,USD
4069,10,PIH,2.85475,2.86022,143,CALL,REGULAR,USD
4070,10,ARRS,1.21689,1.22236,44,PUT,REGULAR,USD
4071,-10,UHAL,2.53203,2.5375,90,CALL,REGULAR,USD
4072,10,AEZS,0.5037,0.50917,98,PUT,ODD,EUR
4073,10,ANAD,2.94225,2.94772,149,CALL,REGULAR,USD
4074,-10,ACMR,2.33249,2.33796,133,PUT,REGULAR,USD
4075,10,AEZS,1.28554,1.29101,61,CALL,REGULAR,USD
4076,10,VNET,4.73869,4.74416,150,PUT,REGULAR,USD
4077,-10,ATNY,4.03014,4.03561,114,CALL,REGULAR,USD
4078,10,SHLM,1.41245,1.41792,47,PUT,REGULAR,USD
4079,10,ASML,1.78476,1.79023,65,CALL,REGULAR,USD
4080,-10,PIH,0.58605,0.59152,60,PUT,ODD,EUR
4081,10,EGHT,3.0503,3.05577,144,CALL,REGULAR,USD
4082,10,ARRS,4.52723,4.5327,80,PUT,REGULAR,USD
4083,-10,ABMD,2.14947,2.15494,82,CALL,REGULAR,USD
4084,10,TWOU,4.61834,4.62381,20,PUT,REGULAR,USD
4085,10,EMDR,0.42136,0.42683,145,CALL,REGULAR,USD
4086,-10,ADTN,1.70013,1.7056,56,PUT,REGULAR,USD
4087,10,ACMR,3.73071,3.73618,133,CALL,REGULAR,USD
4088,10,ALJJ,4.5603,4.56577,73,PUT,ODD,EUR
4089,-10,FUBC,2.31624,2.32171,136,CALL,REGULAR,USD
4090,10,AMCX,2.22226,2.22773,42,PUT,REGULAR,USD
4091,10,ACMR,4.11896,4.12443,30,CALL,REGULAR,USD
4092,-10,ARMH,0.47873,0.4842,26,PUT,REGULAR,USD
4093,10,ADMA,0.18251,0.18798,76,CALL,REGULAR,USD
4094,10,ARRS,2.5959,2.60137,142,PUT,REGULAR,USD
4095,-10,ACAD,4.47018,4.47565,140,CALL,REGULAR,USD
4096,10,ASDR,1.97196,1.97743,22,PUT,ODD,EUR
4097,10,AEPI,2.31021,2.31568,62,CALL,REGULAR,USD
4098,-10,AMCX,0.59568,0.60115,105,PUT,REGULAR,USD
4099,10,AGNC,3.11185,3.11732,90,CALL,REGULAR,USD
4100,10,EMDR,1.48229,1.48776,65,PUT,REGULAR,USD
4101,-10,EMDR,0.54649,0.55196,94,CALL,REGULAR,USD
4102,10,VNET,1.43275,1.43822,36,PUT,REGULAR,USD
4103,10,ASDR,3.59446,3.59993,56,CALL,REGULAR,USD
4104,-10,EGHT,4.93645,4.94192,133,PUT,ODD,EUR
4105,10,VNET,4.34672,4.35219,79,CALL,REGULAR,USD
4106,10,ALJJ,3.98934,3.99481,114,PUT,REGULAR,USD
4107,-10,AMAG,2.14511,2.15058,133,CALL,REGULAR,USD
4108,10,UHAL,1.76088,1.76635,50,PUT,REGULAR,USD
4109,10,ATNY,3.99289,3.99836,118,CALL,REGULAR,USD
4110,-10,ARRS,4.22023,4.2257,59,PUT,REGULAR,USD
4111,10,FUBC,4.20439,4.20986,83,CALL,REGULAR,USD
4112,10,ADMA,4.34727,4.35274,144,PUT,ODD,EUR
4113,-10,ARMH,4.81178,4.81725,50,CALL,REGULAR,USD
4114,10,ASML,0.6832,0.68867,75,PUT,REGULAR,USD
4115,10,ACIW,4.15875,4.16422,107,CALL,REGULAR,USD
4116,-10,CAFD,4.19137,4.19684,118,PUT,REGULAR,USD
4117,10,EMDR,0.94326,0.94873,62,CALL,REGULAR,USD
4118,10,ANAD,2.00988,2.01535,97,PUT,REGULAR,USD
4119,-10,AMRK,3.7959,3.80137,136,CALL,REGULAR,USD
4120,10,ASML,1.5859,1.59137,40,PUT,ODD,EUR
4121,10,ASML,1.6105,1.61597,150,CALL,REGULAR,USD
4122,-10,ABMD,4.49508,4.50055,126,PUT,REGULAR,USD
4123,10,SRCE,3.36825,3.37372,40,CALL,REGULAR,USD
4124,10,AEY,2.57808,2.58355,60,PUT,REGULAR,USD
4125,-10,FCTY,4.00829,4.01376,69,CALL,REGULAR,USD
4126,10,ATNY,1.06939,1.07486,149,PUT,REGULAR,USD
4127,10,ASV,1.15101,1.15648,50,CALL,REGULAR,USD
4128,-10,AGNC,1.4917,1.49717,149,PUT,ODD,EUR
4129,10,AAON,2.48994,2.49541,88,CALL,REGULAR,USD
4130,10,ARIS,2.33553,2.341,43,PUT,REGULAR,USD
4131,-10,CAFD,2.08578,2.09125,120,CALL,REGULAR,USD
4132,10,ACIU,4.13154,4.13701,142,PUT,REGULAR,USD
4133,10,VNET,3.84973,3.8552,32,CALL,REGULAR,USD
4134,-10,PIH,2.40737,2.41284,29,PUT,REGULAR,USD
4135,10,ACAD,4.65557,4.66104,63,CALL,REGULAR,USD
4136,10,RUDR,3.5643,3.56977,82,PUT,ODD,EUR
4137,-10,FUBC,1.86114,1.86661,94,CALL,REGULAR,USD
4138,10,SRCE,3.83529,3.84076,74,PUT,REGULAR,USD
4139,10,CAFD,1.80256,1.80803,117,CALL,REGULAR,USD
4140,-10,AGNC,2.04788,2.05335,69,PUT,REGULAR,USD
4141,10,ACNB,3.12958,3.13505,31,CALL,REGULAR,USD
4142,10,TWOU,0.84684,0.85231,81,PUT,REGULAR,USD
4143,-10,EGHT,1.38855,1.39402,138,CALL,REGULAR,USD
4144,10,SWIN,3.01865,3.02412,148,PUT,ODD,EUR
4145,10,ARCW,3.65015,3.65562,48,CALL,REGULAR,USD
4146,-10,SRCE,1.05473,1.0602,29,PUT,REGULAR,USD
4147,10,AMAG,2.0483,2.05377,66,CALL,REGULAR,USD
4148,10,ADTN,3.89843,3.9039,32,PUT,REGULAR,USD
4149,-10,ASDR,1.66897,1.67444,31,CALL,REGULAR,USD
4150,10,ASV,0.73823,0.7437,80,PUT,REGULAR,USD
4151,10,SWIN,0.94994,0.95541,34,CALL,REGULAR,USD
4152,-10,ABMD,2.57331,2.57878,58,PUT,ODD,EUR
4153,10,AGNCP,1.54351,1.54898,46,CALL,REGULAR,USD
4154,10,ACIU,0.22021,0.22568,99,PUT,REGULAR,USD
4155,-10,SRCE,1.46631,1.47178,62,CALL,REGULAR,USD
4156,10,ANAD,0.59024,0.59571,142,PUT,REGULAR,USD
4157,10,ANIP,2.01405,2.01952,91,CALL,REGULAR,USD
4158,-10,ANIP,0.29699,0.30246,45,PUT,REGULAR,USD
4159,10,TWOU,0.54808,0.55355,147,CALL,REGULAR,USD
4160,10,ATNY,0.50431,0.50978,126,PUT,ODD,EUR
4161,-10,SRCE,2.10086,2.10633,119,CALL,REGULAR,USD
4162,10,ALJJ,3.55275,3.55822,32,PUT,REGULAR,USD
4163,10,TWOU,2.06973,2.0752,127,CALL,REGULAR,USD
4164,-10,ARRS,4.63355,4.63902,136,PUT,REGULAR,USD
4165,10,ADMA,1.66042,1.66589,146,CALL,REGULAR,USD
4166,10,AMRK,4.86673,4.8722,65,PUT,REGULAR,USD
4167,-10,AAON,2.69058,2.69605,53,CALL,REGULAR,USD
4168,10,AEPI,2.56633,2.5718,41,PUT,ODD,EUR
4169,10,ANIP,3.42059,3.42606,85,CALL,REGULAR,USD
4170,-10,AEZS,4.99828,5.00375,37,PUT,REGULAR,USD
4171,10,ASBB,4.00048,4.00595,59,CALL,REGULAR,USD
4172,10,CAFD,3.45425,3.45972,118,PUT,REGULAR,USD
4173,-10,SWIN,4.76601,4.77148,129,CALL,REGULAR,USD
4174,10,AAON,4.77362,4.77909,142,PUT,REGULAR,USD
4175,10,AMRK,0.18152,0.18699,46,CALL,REGULAR,USD
4176,-10,SHLM,4.04903,4.0545,58,PUT,ODD,EUR
4177,10,ALJJ,2.13756,2.14303,98,CALL,REGULAR,USD
4178,10,UHAL,4.93856,4.94403,126,PUT,REGULAR,USD
4179,-10,ARMH,3.05503,3.0605,137,CALL,REGULAR,USD
4180,10,ANSS,0.31485,0.32032,86,PUT,REGULAR,USD
4181,10,ATNY,3.86437,3.86984,150,CALL,REGULAR,USD
4182,-10,ATNY,4.53457,4.54004,46,PUT,REGULAR,USD
4183,10,PIH,3.84882,3.85429,54,CALL,REGULAR,USD
4184,10,ACIW,3.21444,3.21991,105,PUT,ODD,EUR
4185,-10,RUDR,4.34247,4.34794,89,CALL,REGULAR,USD
4186,10,UHAL,3.14768,3.15315,85,PUT,REGULAR,USD
4187,10,TURN,4.86519,4.87066,63,CALL,REGULAR,USD
4188,-10,ABMD,2.93699,2.94246,21,PUT,REGULAR,USD
4189,10,AMRK,4.75146,4.75693,20,CALL,REGULAR,USD
4190,10,ADTN,3.94586,3.95133,110,PUT,REGULAR,USD
4191,-10,AEPI,4.19537,4.20084,135,CALL,REGULAR,USD
4192,10,ASML,1.76069,1.76616,139,PUT,ODD,EUR
4193,10,ADMA,1.00693,1.0124,99,CALL,REGULAR,USD
4194,-10,UHAL,1.9732,1.97867,90,PUT,REGULAR,USD
4195,10,FCTY,4.31755,4.32302,79,CALL,REGULAR,USD
4196,10,ARCW,1.4853,1.49077,134,PUT,REGULAR,USD
4197,-10,ASV,0.23953,0.245,147,CALL,REGULAR,USD
4198,10,RUDR,0.45364,0.45911,94,PUT,REGULAR,USD
4199,10,ARIS,0.11921,0.12468,76,CALL,REGULAR,USD
4200,-10,SHLM,1.88232,1.88779,95,PUT,ODD,EUR
4201,10,ACAD,1.28128,1.28675,50,CALL,REGULAR,USD
4202,10,ARMH,1.21748,1.22295,99,PUT,REGULAR,USD
4203,-10,SRCE,1.51458,1.52005,75,CALL,REGULAR,USD
4204,10,ANIP,2.83153,2.837,117,PUT,REGULAR,USD
4205,10,VNET,0.43864,0.44411,45,CALL,REGULAR,USD
4206,-10,SWIN,2.3652,2.37067,78,PUT,REGULAR,USD
4207,10,AGNCP,1.5855,1.59097,125,CALL,REGULAR,USD
4208,10,ASV,0.42742,0.43289,26,PUT,ODD,EUR
4209,-10,ASML,0.53125,0.53672,57,CALL,REGULAR,USD
4210,10,RUDR,1.64781,1.65328,95,PUT,REGULAR,USD
4211,10,ARIS,1.61342,1.61889,64,CALL,REGULAR,USD
4212,-10,AEPI,0.45685,0.46232,99,PUT,REGULAR,USD
4213,10,FCTY,2.85322,2.85869,93,CALL,REGULAR,USD
4214,10,SWIN,4.83047,4.83594,23,PUT,REGULAR,USD
4215,-10,ANSS,1.40579,1.41126,146,CALL,REGULAR,USD
4216,10,ATNY,0.61457,0.62004,137,PUT,ODD,EUR
4217,10,UHAL,0.93225,0.93772,144,CALL,REGULAR,USD
4218,-10,ASML,4.29274,4.29821,141,PUT,REGULAR,USD
4219,10,ABMD,0.35563,0.3611,52,CALL,REGULAR,USD
4220,10,ADTN,4.73786,4.74333,120,PUT,REGULAR,USD
4221,-10,ARRS,1.48088,1.48635,71,CALL,REGULAR,USD
4222,10,ACMR,2.6688,2.67427,124,PUT,REGULAR,USD
4223,10,FUBC,0.75313,0.7586,91,CALL,REGULAR,USD
4224,-10,ASBB,3.64907,3.65454,126,PUT,ODD,EUR
4225,10,AGNC,0.12678,0.13225,46,CALL,REGULAR,USD
4226,10,SWIN,3.90025,3.90572,70,PUT,REGULAR,USD
4227,-10,ADMA,2.71257,2.71804,95,CALL,REGULAR,USD
4228,10,UHAL,2.40783,2.4133,75,PUT,REGULAR,USD
4229,10,ARRS,0.69293,0.6984,119,CALL,REGULAR,USD
4230,-10,EMDR,4.05402,4.05949,42,PUT,REGULAR,USD
4231,10,ADMA,4.25297,4.25844,78,CALL,REGULAR,USD
4232,10,SWIN,4.16508,4.17055,129,PUT,ODD,EUR
4233,-10,ANSS,1.696,1.70147,138,CALL,REGULAR,USD
4234,10,PIH,4.31511,4.32058,81,PUT,REGULAR,USD
4235,10,SHLM,4.98865,4.99412,44,CALL,REGULAR,USD
4236,-10,AMRK,3.32405,3.32952,149,PUT,REGULAR,USD
4237,10,AGNCB,2.8108,2.81627,85,CALL,REGULAR,USD
4238,10,AMCX,0.69164,0.69711,113,PUT,REGULAR,USD
4239,-10,ABMD,3.26763,3.2731,119,CALL,REGULAR,USD
4240,10,TWOU,0.90824,0.91371,33,PUT,ODD,EUR
4241,10,ARIS,0.12839,0.13386,130,CALL,REGULAR,USD
